"[0.7256255745887756, 0.2530597448348999, -2.191071644119802e-07]","[0.691766083240509, 0.25587987899780273, -0.005618811585009098]","[0.6635483503341675, 0.2502368688583374, -0.008450156077742577]","[0.6494988799095154, 0.23884893953800201, -0.012825913727283478]","[0.6404083967208862, 0.2297469675540924, -0.016122974455356598]","[0.6637184023857117, 0.2268698811531067, 0.0061889090575277805]","[0.6430670619010925, 0.21589548885822296, -0.0060193948447704315]","[0.6281685829162598, 0.2187635600566864, -0.01753532886505127]","[0.6202874183654785, 0.22448225319385529, -0.023903939872980118]","[0.6718876361846924, 0.21996833384037018, 0.002766690216958523]","[0.6491838097572327, 0.20909349620342255, -0.008250551298260689]","[0.6368640065193176, 0.21427378058433533, -0.017424460500478745]","[0.6325876116752625, 0.22179381549358368, -0.021779175847768784]","[0.6819007396697998, 0.21503739058971405, -0.0031429477967321873]","[0.6603990793228149, 0.20420034229755402, -0.012431626208126545]","[0.6479539275169373, 0.21006011962890625, -0.015756217762827873]","[0.6437139511108398, 0.21749520301818848, -0.01578615792095661]","[0.6949360370635986, 0.21155333518981934, -0.010215794667601585]","[0.6744980216026306, 0.2020992487668991, -0.015719670802354813]","[0.6617193222045898, 0.20486389100551605, -0.015755295753479004]","[0.6563105583190918, 0.2101079672574997, -0.014249205589294434]"
"[0.4963220953941345, 0.3327251374721527, -0.6914902925491333, 0.999975860118866]","[0.5037294030189514, 0.3115795850753784, -0.6660052537918091, 0.9999419450759888]","[0.5122498273849487, 0.3095357418060303, -0.6657639741897583, 0.9999192953109741]","[0.5206169486045837, 0.3073756992816925, -0.6659440398216248, 0.9999266862869263]","[0.4756578505039215, 0.3138754963874817, -0.6726579070091248, 0.9999641180038452]","[0.4650439918041229, 0.31331029534339905, -0.6727109551429749, 0.9999574422836304]","[0.4545804262161255, 0.31325337290763855, -0.6726973056793213, 0.9999656081199646]","[0.5305314064025879, 0.3001790940761566, -0.4038405120372772, 0.9998955130577087]","[0.428446888923645, 0.310248464345932, -0.43470126390457153, 0.9999728202819824]","[0.5171442031860352, 0.3409139811992645, -0.5816904306411743, 0.9999690651893616]","[0.48195216059684753, 0.3441772758960724, -0.5913315415382385, 0.9999879002571106]","[0.6299938559532166, 0.35075250267982483, -0.20494380593299866, 0.9999381303787231]","[0.35796472430229187, 0.3731459081172943, -0.28770729899406433, 0.9999663829803467]","[0.8245764970779419, 0.35795992612838745, -0.5848275423049927, 0.9898786544799805]","[0.14115886390209198, 0.38792240619659424, -0.6557541489601135, 0.9977208971977234]","[0.7260841131210327, 0.2604512572288513, -0.9972189664840698, 0.9617449641227722]","[0.1428704559803009, 0.28168854117393494, -0.909668505191803, 0.9704241752624512]","[0.688581645488739, 0.2349121868610382, -1.071179747581482, 0.9140715003013611]","[0.1440180093050003, 0.24914391338825226, -0.9697404503822327, 0.9209668636322021]","[0.6650269627571106, 0.23342664539813995, -0.9947763681411743, 0.9077109694480896]","[0.1663537174463272, 0.24465472996234894, -0.8899497985839844, 0.9156593680381775]","[0.6662560701370239, 0.24296613037586212, -0.9763062596321106, 0.894856870174408]","[0.1693643480539322, 0.25502341985702515, -0.8854873180389404, 0.907326877117157]","[0.6623201370239258, 0.5883898735046387, 0.06088114529848099, 0.999699056148529]","[0.5219740271568298, 0.6003513932228088, -0.06096877157688141, 0.9997355341911316]","[0.7092258334159851, 0.7418680191040039, -0.32654693722724915, 0.9844053983688354]","[0.5806758999824524, 0.7603374123573303, -0.15931366384029388, 0.9886614084243774]","[0.5464558005332947, 0.8515435457229614, 0.1872633397579193, 0.9666017889976501]","[0.5243403315544128, 0.8521353602409363, 0.44279399514198303, 0.9757623076438904]","[0.5046370625495911, 0.8521347641944885, 0.2337481826543808, 0.8819733262062073]","[0.4885198771953583, 0.8509979844093323, 0.5007918477058411, 0.8692929148674011]","[0.557975172996521, 0.9275825023651123, 0.03957847133278847, 0.9585497975349426]","[0.510105550289154, 0.9288631081581116, 0.39112046360969543, 0.9613516330718994]"
"[0.7334336042404175, 0.2634320557117462, -2.0879839723875193e-07]","[0.7075002193450928, 0.268783301115036, -0.005552517715841532]","[0.6769028306007385, 0.2625621259212494, -0.0057311453856527805]","[0.656098484992981, 0.2539511024951935, -0.007749271113425493]","[0.6414458155632019, 0.24721097946166992, -0.008979163132607937]","[0.6618727445602417, 0.24671094119548798, 0.00973457470536232]","[0.6324447989463806, 0.23790974915027618, -0.001103104092180729]","[0.6176106333732605, 0.24134790897369385, -0.011097699403762817]","[0.6127194166183472, 0.24752919375896454, -0.01615498587489128]","[0.6637046337127686, 0.24077345430850983, 0.006816797889769077]","[0.6326432824134827, 0.23264256119728088, -0.0033194366842508316]","[0.6197983026504517, 0.2374776154756546, -0.012057422660291195]","[0.6164080500602722, 0.24481458961963654, -0.015637235715985298]","[0.6692534685134888, 0.23548975586891174, 0.0012127459049224854]","[0.6388186812400818, 0.22765296697616577, -0.008654548786580563]","[0.6260607838630676, 0.23357872664928436, -0.013282941654324532]","[0.6217890381813049, 0.24098968505859375, -0.013821844011545181]","[0.6795745491981506, 0.23075447976589203, -0.00534555921331048]","[0.6527795791625977, 0.22482985258102417, -0.012204809114336967]","[0.6432754993438721, 0.22987428307533264, -0.012713032774627209]","[0.6419026851654053, 0.23610760271549225, -0.011209681630134583]"
"[0.16817867755889893, 0.2849399447441101, 1.825873852112636e-07]","[0.1863689422607422, 0.2759256362915039, -0.004980712663382292]","[0.1986422836780548, 0.26197904348373413, -0.010302185080945492]","[0.2098468542098999, 0.2510237991809845, -0.016368640586733818]","[0.21431536972522736, 0.2424549013376236, -0.021472055464982986]","[0.1670074313879013, 0.24252642691135406, -0.006764995399862528]","[0.18634635210037231, 0.22386953234672546, -0.016394874081015587]","[0.20646975934505463, 0.21650929749011993, -0.023546921089291573]","[0.22320328652858734, 0.21391986310482025, -0.027294160798192024]","[0.16086992621421814, 0.2422948181629181, -0.009158944711089134]","[0.18197101354599, 0.22400788962841034, -0.01628807559609413]","[0.2023727297782898, 0.21766994893550873, -0.019948499277234077]","[0.21968400478363037, 0.21462975442409515, -0.022225867956876755]","[0.1616930365562439, 0.2432207465171814, -0.012514689937233925]","[0.18290437757968903, 0.22508010268211365, -0.017047567293047905]","[0.20157167315483093, 0.21853473782539368, -0.01626511849462986]","[0.21718135476112366, 0.21543048322200775, -0.015493130311369896]","[0.1684621423482895, 0.24520045518875122, -0.016892502084374428]","[0.18449871242046356, 0.2293698489665985, -0.018441641703248024]","[0.19915512204170227, 0.22169217467308044, -0.015959274023771286]","[0.21180668473243713, 0.21781837940216064, -0.013685490936040878]"
"[0.5012134313583374, 0.3330669403076172, -0.9419111609458923, 0.9999767541885376]","[0.5096524357795715, 0.3119237422943115, -0.9226257801055908, 0.9999451041221619]","[0.5185996890068054, 0.30986809730529785, -0.9222628474235535, 0.9999228119850159]","[0.5288627743721008, 0.30766230821609497, -0.9224770069122314, 0.9999304413795471]","[0.48204898834228516, 0.31404629349708557, -0.9341943264007568, 0.9999657869338989]","[0.4707971513271332, 0.31344565749168396, -0.9342907667160034, 0.9999589920043945]","[0.45917659997940063, 0.3132131099700928, -0.9343274831771851, 0.9999673962593079]","[0.538550615310669, 0.30005961656570435, -0.6393671631813049, 0.9998999834060669]","[0.4318786561489105, 0.30861711502075195, -0.6931190490722656, 0.9999743103981018]","[0.5184087157249451, 0.3411596119403839, -0.8189802169799805, 0.9999701976776123]","[0.4892691671848297, 0.34412673115730286, -0.8353977203369141, 0.9999883770942688]","[0.6320505738258362, 0.35166823863983154, -0.3669731318950653, 0.9999386072158813]","[0.35680729150772095, 0.36924347281455994, -0.5037446618080139, 0.9999663233757019]","[0.8348144888877869, 0.3593835234642029, -0.6970399022102356, 0.9907017946243286]","[0.14350329339504242, 0.38874050974845886, -0.7298278212547302, 0.9979186058044434]","[0.7359034419059753, 0.27256253361701965, -1.0841853618621826, 0.9647337794303894]","[0.17009010910987854, 0.2688814699649811, -0.8634418845176697, 0.9727902412414551]","[0.7112011313438416, 0.24674059450626373, -1.160607099533081, 0.918824315071106]","[0.19568048417568207, 0.23422729969024658, -0.9189075231552124, 0.9249039888381958]","[0.6884905695915222, 0.24505920708179474, -1.0826523303985596, 0.9122273325920105]","[0.21960760653018951, 0.2315341681241989, -0.8561926484107971, 0.9192839860916138]","[0.6878968477249146, 0.2556472718715668, -1.0628347396850586, 0.899630069732666]","[0.218388631939888, 0.24406826496124268, -0.8682323694229126, 0.9111559391021729]","[0.6608980298042297, 0.5883649587631226, 0.059723395854234695, 0.9996998310089111]","[0.5137798190116882, 0.6001831889152527, -0.06004923954606056, 0.9997375011444092]","[0.684372067451477, 0.7520752549171448, 0.03237772360444069, 0.9844450354576111]","[0.5682512521743774, 0.759983479976654, -0.011813823133707047, 0.9890009760856628]","[0.5510818958282471, 0.851503849029541, 0.670621931552887, 0.966374397277832]","[0.5000436305999756, 0.8539553284645081, 0.6045351028442383, 0.9761068224906921]","[0.5167433023452759, 0.8522208333015442, 0.7366151809692383, 0.8834736347198486]","[0.4773549437522888, 0.8546583652496338, 0.6694575548171997, 0.8744868636131287]","[0.5700114965438843, 0.9272458553314209, 0.6087981462478638, 0.958058774471283]","[0.4798900783061981, 0.9292175769805908, 0.5550456643104553, 0.9617905616760254]"
"[0.7312853336334229, 0.27230432629585266, -1.6677308423140857e-08]","[0.7294872403144836, 0.2510641813278198, 0.012474847957491875]","[0.7049022316932678, 0.24064774811267853, 0.023251989856362343]","[0.6809333562850952, 0.2386644035577774, 0.03182497248053551]","[0.6661941409111023, 0.24104972183704376, 0.03973686695098877]","[0.6779582500457764, 0.241118386387825, 0.02585594914853573]","[0.6615077257156372, 0.2386801689863205, 0.03784925118088722]","[0.6611178517341614, 0.24055711925029755, 0.04262746497988701]","[0.663923978805542, 0.24143728613853455, 0.04476930573582649]","[0.6634724140167236, 0.2522335350513458, 0.023639995604753494]","[0.6442961692810059, 0.2498224973678589, 0.03782156854867935]","[0.6447681188583374, 0.24990087747573853, 0.04075774550437927]","[0.647947371006012, 0.2494695633649826, 0.04070078209042549]","[0.6559834480285645, 0.2640095353126526, 0.02205410972237587]","[0.6405034065246582, 0.260964035987854, 0.03431015834212303]","[0.6444169878959656, 0.259792685508728, 0.03538605570793152]","[0.6495067477226257, 0.2586030066013336, 0.0334121398627758]","[0.6538918018341064, 0.2748452425003052, 0.021556787192821503]","[0.6447770595550537, 0.2714255750179291, 0.03304491564631462]","[0.6482847929000854, 0.26994821429252625, 0.03819212689995766]","[0.6534485220909119, 0.26943308115005493, 0.04029397666454315]"
"[0.18374089896678925, 0.2806892693042755, 3.614466663748317e-07]","[0.2015843391418457, 0.2696457803249359, -0.015592674724757671]","[0.21503764390945435, 0.25329455733299255, -0.02751193940639496]","[0.2244385927915573, 0.23780307173728943, -0.037230461835861206]","[0.2349763810634613, 0.22457733750343323, -0.0473434254527092]","[0.19951984286308289, 0.2413799911737442, -0.032297223806381226]","[0.22153925895690918, 0.221211239695549, -0.052647724747657776]","[0.246268630027771, 0.20904536545276642, -0.066721610724926]","[0.2678709626197815, 0.20136214792728424, -0.07461386919021606]","[0.1948234587907791, 0.24093106389045715, -0.030799083411693573]","[0.2186967134475708, 0.2209295779466629, -0.049230001866817474]","[0.24527928233146667, 0.20894266664981842, -0.05876784771680832]","[0.2692302167415619, 0.2014245241880417, -0.0645730271935463]","[0.19407153129577637, 0.2410256713628769, -0.029962552711367607]","[0.21702033281326294, 0.22190868854522705, -0.045612823218107224]","[0.24056394398212433, 0.21062058210372925, -0.050731025636196136]","[0.26194489002227783, 0.20351767539978027, -0.052905887365341187]","[0.1958223283290863, 0.24278388917446136, -0.03013044036924839]","[0.21121633052825928, 0.2267248034477234, -0.041621092706918716]","[0.2300027757883072, 0.21660131216049194, -0.044410012662410736]","[0.2477095127105713, 0.21013669669628143, -0.045297909528017044]"
"[0.5158640742301941, 0.3332710266113281, -1.067958116531372, 0.9999768137931824]","[0.5255348682403564, 0.31222736835479736, -1.0490965843200684, 0.9999470114707947]","[0.5341394543647766, 0.31018927693367004, -1.04879891872406, 0.9999252557754517]","[0.5437328219413757, 0.3079971671104431, -1.0490466356277466, 0.9999327063560486]","[0.49922171235084534, 0.3141641914844513, -1.0623739957809448, 0.9999657869338989]","[0.48773619532585144, 0.31334325671195984, -1.062380313873291, 0.9999584555625916]","[0.47568145394325256, 0.31263288855552673, -1.0623745918273926, 0.9999673366546631]","[0.552478015422821, 0.2997548580169678, -0.7575992345809937, 0.9999035596847534]","[0.4443463385105133, 0.3052644431591034, -0.819245457649231, 0.999974250793457]","[0.5287434458732605, 0.34060439467430115, -0.9402016997337341, 0.9999714493751526]","[0.5041328072547913, 0.3427465856075287, -0.9583749771118164, 0.9999884366989136]","[0.6322488188743591, 0.35158050060272217, -0.501918375492096, 0.9999401569366455]","[0.35783651471138, 0.36281818151474, -0.6175089478492737, 0.9999639987945557]","[0.8391482830047607, 0.3599911034107208, -0.965563952922821, 0.9914018511772156]","[0.14512783288955688, 0.38591641187667847, -0.9787939786911011, 0.9980676770210266]","[0.8129399418830872, 0.27674025297164917, -1.5686324834823608, 0.9671823382377625]","[0.19481389224529266, 0.2782043218612671, -1.2678730487823486, 0.974745512008667]","[0.7892977595329285, 0.25047221779823303, -1.6863293647766113, 0.922272264957428]","[0.22590483725070953, 0.24578556418418884, -1.3535010814666748, 0.928101122379303]","[0.7494828701019287, 0.2550855875015259, -1.6228811740875244, 0.9157412052154541]","[0.24688926339149475, 0.24315394461154938, -1.2885593175888062, 0.9222095012664795]","[0.7513615489006042, 0.26663506031036377, -1.561652421951294, 0.9034056663513184]","[0.2470754235982895, 0.2559977173805237, -1.2517116069793701, 0.9137861728668213]","[0.6427203416824341, 0.5878101587295532, 0.03581651672720909, 0.9997079968452454]","[0.49182865023612976, 0.5987372398376465, -0.036190688610076904, 0.999740719795227]","[0.6403022408485413, 0.7519131898880005, 0.08146452158689499, 0.984241247177124]","[0.5244666934013367, 0.7553444504737854, 0.0933087095618248, 0.9889979958534241]","[0.5600427985191345, 0.8513064384460449, 0.8098147511482239, 0.9654353260993958]","[0.48185691237449646, 0.8545209169387817, 0.8201478719711304, 0.9750232696533203]","[0.5303393006324768, 0.853872537612915, 0.8793590068817139, 0.88076251745224]","[0.47422465682029724, 0.8582350611686707, 0.890681266784668, 0.8717038035392761]","[0.5850061178207397, 0.9272441267967224, 0.6999310255050659, 0.9565179347991943]","[0.4618576765060425, 0.9292745590209961, 0.7194645404815674, 0.9606642723083496]"
"[0.19300547242164612, 0.28271543979644775, 2.2737665972272225e-07]","[0.2189864218235016, 0.2722133994102478, -0.008160274475812912]","[0.24143117666244507, 0.2531956732273102, -0.00849130842834711]","[0.2571122646331787, 0.23856957256793976, -0.007800395600497723]","[0.26702216267585754, 0.22662347555160522, -0.006375656928867102]","[0.22797605395317078, 0.23990847170352936, 0.0008135262178257108]","[0.25394195318222046, 0.22723644971847534, -0.0022311462089419365]","[0.2707274556159973, 0.21869125962257385, -0.006577458698302507]","[0.28334861993789673, 0.21208158135414124, -0.009568323381245136]","[0.2212926298379898, 0.24097715318202972, 0.003667474025860429]","[0.2473660111427307, 0.22947770357131958, 0.002241950947791338]","[0.2634052634239197, 0.22226208448410034, -0.000583540415391326]","[0.27726757526397705, 0.21573083102703094, -0.002741713309660554]","[0.2193765491247177, 0.2442561686038971, 0.0053809043020009995]","[0.2445591390132904, 0.2325943410396576, 0.0035951922181993723]","[0.2603152394294739, 0.22390669584274292, 0.004892382770776749]","[0.2733168601989746, 0.2162967175245285, 0.006100273225456476]","[0.22082366049289703, 0.24903474748134613, 0.006016962695866823]","[0.2415653020143509, 0.2369893342256546, 0.005931301042437553]","[0.25584718585014343, 0.22965365648269653, 0.0096806101500988]","[0.2672061622142792, 0.22403743863105774, 0.012989186681807041]"
"[0.5328267812728882, 0.3280811011791229, -0.944817841053009, 0.999968945980072]","[0.5470511317253113, 0.3070721924304962, -0.982611358165741, 0.9999372959136963]","[0.5565218329429626, 0.3051501214504242, -0.9812816381454468, 0.999911904335022]","[0.5658860802650452, 0.30328670144081116, -0.9813303351402283, 0.9999197721481323]","[0.5180017352104187, 0.3080897927284241, -0.9502798318862915, 0.9999500513076782]","[0.506968080997467, 0.30675971508026123, -0.9507616758346558, 0.9999374747276306]","[0.4961654543876648, 0.3053586781024933, -0.9508141279220581, 0.9999484419822693]","[0.5754207372665405, 0.29682475328445435, -0.5402458310127258, 0.9998948574066162]","[0.4748692512512207, 0.29805976152420044, -0.717566192150116, 0.9999598860740662]","[0.5459587574005127, 0.33587580919265747, -0.892059326171875, 0.9999687671661377]","[0.5186389088630676, 0.3358075022697449, -0.8502903580665588, 0.9999845623970032]","[0.6421945095062256, 0.3529602289199829, -0.43114548921585083, 0.999935507774353]","[0.36273086071014404, 0.35570088028907776, -0.5069596767425537, 0.9999325275421143]","[0.8411949872970581, 0.35327887535095215, -0.8402278423309326, 0.9912548065185547]","[0.15716233849525452, 0.35964953899383545, -1.0359032154083252, 0.9979487061500549]","[0.9004269242286682, 0.3064064383506775, -1.4507776498794556, 0.9663937091827393]","[0.21074432134628296, 0.28841954469680786, -1.4660885334014893, 0.9732422828674316]","[0.9383819699287415, 0.3064069449901581, -1.5641461610794067, 0.9184415936470032]","[0.22083473205566406, 0.2669225335121155, -1.558362603187561, 0.9208889007568359]","[0.9034121036529541, 0.3083454966545105, -1.5293060541152954, 0.9125687479972839]","[0.24062609672546387, 0.2777306139469147, -1.5083788633346558, 0.9143322110176086]","[0.8799867033958435, 0.3110761046409607, -1.4573009014129639, 0.901284396648407]","[0.2438945472240448, 0.2852230370044708, -1.4592041969299316, 0.9056296944618225]","[0.6185582876205444, 0.5885521769523621, 0.029537295922636986, 0.9997150301933289]","[0.4688526690006256, 0.5985808372497559, -0.029749734327197075, 0.9997246861457825]","[0.5956986546516418, 0.7384839057922363, -0.21431922912597656, 0.9826668500900269]","[0.4800594747066498, 0.7397342324256897, 0.06991425901651382, 0.9874259233474731]","[0.5609277486801147, 0.8509154319763184, 0.615287184715271, 0.9637105464935303]","[0.469240665435791, 0.8553670644760132, 0.639394998550415, 0.9730423092842102]","[0.5366103649139404, 0.8564276099205017, 0.6620033383369446, 0.8764458894729614]","[0.47353118658065796, 0.8658589124679565, 0.6989211440086365, 0.8626592755317688]","[0.5882200002670288, 0.9269907474517822, 0.362261563539505, 0.9545934796333313]","[0.4558104872703552, 0.92937171459198, 0.44388580322265625, 0.9590715169906616]"
"[0.5579792261123657, 0.32675355672836304, -1.3546013832092285, 0.9999628663063049]","[0.5751053094863892, 0.3069208562374115, -1.3351036310195923, 0.9999023079872131]","[0.5845346450805664, 0.30524682998657227, -1.3348954916000366, 0.9998727440834045]","[0.5936955213546753, 0.3035314083099365, -1.3351246118545532, 0.9998727440834045]","[0.5449813008308411, 0.3070785105228424, -1.3495367765426636, 0.999924898147583]","[0.5331522822380066, 0.3053552508354187, -1.3497810363769531, 0.9999114871025085]","[0.5209662914276123, 0.30332791805267334, -1.349812626838684, 0.9999192357063293]","[0.6009116768836975, 0.29708331823349, -0.9854221343994141, 0.9998394846916199]","[0.5024386048316956, 0.29507753252983093, -1.074140191078186, 0.9999221563339233]","[0.5699866414070129, 0.3359350860118866, -1.2081879377365112, 0.9999086260795593]","[0.5400530695915222, 0.3347979784011841, -1.2305030822753906, 0.9999474883079529]","[0.6686345934867859, 0.3538270890712738, -0.7032352685928345, 0.999869704246521]","[0.3784762918949127, 0.3477047383785248, -0.7970862984657288, 0.9998807311058044]","[0.8574755787849426, 0.35421910881996155, -0.7529911398887634, 0.990184485912323]","[0.17607475817203522, 0.33571159839630127, -1.0610978603363037, 0.9966115355491638]","[1.0143530368804932, 0.3178810179233551, -0.988246738910675, 0.9622691869735718]","[0.05343308672308922, 0.36881497502326965, -1.489264726638794, 0.9629292488098145]","[1.0731151103973389, 0.31592702865600586, -1.0285531282424927, 0.9077920913696289]","[0.009128493256866932, 0.3764551281929016, -1.5710071325302124, 0.8997296094894409]","[1.0739834308624268, 0.3101423382759094, -1.2031124830245972, 0.9050805568695068]","[0.018518788740038872, 0.3793385326862335, -1.643151044845581, 0.8968187570571899]","[1.0397034883499146, 0.31470319628715515, -1.059403419494629, 0.8982579112052917]","[0.05241506174206734, 0.3779718577861786, -1.5357457399368286, 0.8928292393684387]","[0.6022578477859497, 0.5886115431785583, 0.016175199300050735, 0.999487578868866]","[0.4519394636154175, 0.5956672430038452, -0.01664460264146328, 0.999528706073761]","[0.5563648343086243, 0.7344250082969666, 0.4484148919582367, 0.9812045693397522]","[0.4388630986213684, 0.7324928641319275, 0.3851591646671295, 0.9865331649780273]","[0.554863691329956, 0.8519054651260376, 1.1320871114730835, 0.9635646939277649]","[0.4628642797470093, 0.856451690196991, 1.0544123649597168, 0.9738064408302307]","[0.5348398685455322, 0.8628298044204712, 1.1861374378204346, 0.8759445548057556]","[0.4735337495803833, 0.8707586526870728, 1.1101534366607666, 0.8669106960296631]","[0.5870540142059326, 0.9272183179855347, 0.9080070853233337, 0.9551512002944946]","[0.4448655843734741, 0.9295017123222351, 0.8190267086029053, 0.9608567953109741]"
"[0.5772821307182312, 0.32489916682243347, -1.4509752988815308, 0.999963641166687]","[0.5972214341163635, 0.3061882555484772, -1.4232351779937744, 0.9998980760574341]","[0.6075705885887146, 0.3050624430179596, -1.4231024980545044, 0.9998676180839539]","[0.6168531775474548, 0.30374056100845337, -1.4234931468963623, 0.9998658299446106]","[0.5637630820274353, 0.3044077455997467, -1.4371410608291626, 0.999921977519989]","[0.5517893433570862, 0.3020751476287842, -1.4375120401382446, 0.9999096989631653]","[0.5400835275650024, 0.2995462715625763, -1.4376519918441772, 0.9999164342880249]","[0.6248732805252075, 0.29747143387794495, -1.0606544017791748, 0.9998369216918945]","[0.5246557593345642, 0.2925618588924408, -1.139410376548767, 0.9999194145202637]","[0.5889434814453125, 0.33580827713012695, -1.2978624105453491, 0.9999029636383057]","[0.5561767816543579, 0.3327983021736145, -1.3207533359527588, 0.9999418258666992]","[0.6881889700889587, 0.35563066601753235, -0.761731743812561, 0.9998527765274048]","[0.3991800546646118, 0.34212231636047363, -0.8661144971847534, 0.9998655319213867]","[0.8756683468818665, 0.3571174442768097, -0.7801135778427124, 0.990403413772583]","[0.20144930481910706, 0.3205740451812744, -1.2422142028808594, 0.9955369830131531]","[1.0674526691436768, 0.3354046642780304, -0.9721978902816772, 0.9610558748245239]","[0.04113816097378731, 0.3691992163658142, -1.8148564100265503, 0.9550089240074158]","[1.1372133493423462, 0.3354482054710388, -1.0070935487747192, 0.9023864269256592]","[-0.01293263677507639, 0.3841620981693268, -1.9139573574066162, 0.8844044804573059]","[1.1696897745132446, 0.32867905497550964, -1.1722851991653442, 0.9019995331764221]","[0.0013297953410074115, 0.3868555724620819, -1.9770909547805786, 0.8842254877090454]","[1.1479474306106567, 0.3337738513946533, -1.028497338294983, 0.8984758257865906]","[0.027235398069024086, 0.38521426916122437, -1.861421823501587, 0.8839427828788757]","[0.5824118852615356, 0.5888203382492065, 0.00888181384652853, 0.9993570446968079]","[0.4313402771949768, 0.5934341549873352, -0.009465719573199749, 0.9994385838508606]","[0.5232165455818176, 0.7403942942619324, 0.2509072721004486, 0.9808827638626099]","[0.4003395140171051, 0.7354694604873657, 0.1877024620771408, 0.9864429831504822]","[0.5474470853805542, 0.8520921468734741, 1.0682919025421143, 0.9634829163551331]","[0.4609709680080414, 0.8565978407859802, 0.9781927466392517, 0.9748141169548035]","[0.5362367033958435, 0.862261950969696, 1.1372300386428833, 0.8762959837913513]","[0.47380825877189636, 0.8698927760124207, 1.0477428436279297, 0.8702387809753418]","[0.5844448208808899, 0.9273041486740112, 0.8576253056526184, 0.9549688696861267]","[0.4429105818271637, 0.9305807948112488, 0.7571080923080444, 0.9622036814689636]"
"[0.608406126499176, 0.32560449838638306, -1.6140954494476318, 0.999966561794281]","[0.6269702911376953, 0.3064488172531128, -1.5872645378112793, 0.9999045133590698]","[0.6361453533172607, 0.30533137917518616, -1.5872173309326172, 0.9998765587806702]","[0.6440094709396362, 0.3045938014984131, -1.5876317024230957, 0.9998742938041687]","[0.5936307907104492, 0.30527621507644653, -1.6032893657684326, 0.9999257326126099]","[0.579943060874939, 0.30305010080337524, -1.603683352470398, 0.9999139308929443]","[0.5663489103317261, 0.30053508281707764, -1.603755235671997, 0.9999194145202637]","[0.6473004221916199, 0.2992197573184967, -1.2119694948196411, 0.9998480081558228]","[0.5441663265228271, 0.2933115065097809, -1.2893937826156616, 0.9999232888221741]","[0.6174624562263489, 0.33596912026405334, -1.4539002180099487, 0.9999080896377563]","[0.5811622738838196, 0.33386868238449097, -1.4764246940612793, 0.9999427795410156]","[0.7015846967697144, 0.36086633801460266, -0.9025424122810364, 0.9998453855514526]","[0.41521307826042175, 0.3417585492134094, -0.9419952034950256, 0.9998536109924316]","[0.8977223038673401, 0.3595893681049347, -1.0987908840179443, 0.9904798269271851]","[0.2009420394897461, 0.3177441656589508, -0.99892258644104, 0.995353102684021]","[1.0816205739974976, 0.3450324833393097, -1.579072117805481, 0.956871747970581]","[-0.014331802725791931, 0.3545245826244354, -1.0387816429138184, 0.9510008096694946]","[1.1912598609924316, 0.33675646781921387, -1.6582443714141846, 0.8925082087516785]","[-0.09089834243059158, 0.3546452820301056, -1.059594988822937, 0.8709701895713806]","[1.1930887699127197, 0.335158109664917, -1.7542201280593872, 0.8950079679489136]","[-0.0972275510430336, 0.3552986681461334, -1.1985117197036743, 0.8735215663909912]","[1.1681748628616333, 0.3406573235988617, -1.6384013891220093, 0.8966482877731323]","[-0.07503029704093933, 0.35894519090652466, -1.1007486581802368, 0.8777926564216614]","[0.5665138959884644, 0.5887051224708557, -0.017453616484999657, 0.999362051486969]","[0.416974276304245, 0.5893719792366028, 0.01703655906021595, 0.9994437098503113]","[0.5002539753913879, 0.7514473795890808, 0.22655801475048065, 0.9812963604927063]","[0.3776901662349701, 0.7357784509658813, 0.2392832487821579, 0.9871828556060791]","[0.5347280502319336, 0.8494121432304382, 1.2838510274887085, 0.9637140035629272]","[0.4616840183734894, 0.8553826808929443, 1.1167340278625488, 0.9762253761291504]","[0.535180389881134, 0.8557665348052979, 1.3827059268951416, 0.8811896443367004]","[0.4778713881969452, 0.8665305376052856, 1.1977250576019287, 0.8771485686302185]","[0.5834590196609497, 0.923470139503479, 1.1603639125823975, 0.9548667073249817]","[0.4371788203716278, 0.9305784106254578, 0.9257539510726929, 0.9638965725898743]"
